FID,feature_id,alt,ascendingI,BtmWdth,ChSlp,from_,gages,Kchan,lat,Length,link,lon,MusK,MusX,n,nCC,NHDWaterbo,order_,Qi,So,to,TopWdth,TopWdthCC
1906543,1906544,151.98,1232707,1.02997,0.919466,0,NaN,0,36.2517,206,8778685,-78.877,3600,0.2,0.06,0.12,-9999,1,0,1.70E-02,8776979,1.71662,5.14987
1906542,1906543,161.16,1297774,1.04311,0.91434,0,NaN,0,36.2348,360,8778683,-78.7525,3600,0.2,0.06,0.12,-9999,1,0,2.90E-02,8777047,1.73852,5.21555
1906541,1906542,143.18,1322186,0.670992,1.11082,0,NaN,0,36.2413,156,8778681,-78.7903,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776993,1.11832,3.35496
1906540,1906541,176.03,1232706,0.638978,1.13504,0,NaN,0,36.27,101,8778679,-78.9845,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776929,1.06496,3.19489
1906539,1906540,177.95,1328454,0.413663,1.37506,0,NaN,0,36.272,119,8778677,-78.9875,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776911,0.689439,2.06832
1906538,1906539,184.39,1291318,0.551771,1.21094,0,NaN,0,36.2697,99,8778675,-78.9639,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776923,0.919618,2.75885
1906537,1906538,176.22,1232705,0.608469,1.1598,0,NaN,0,36.2739,159,8778673,-78.9869,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776897,1.01412,3.04235
1906536,1906537,142.6,1265722,1.39301,0.804794,0,NaN,0,36.2483,181,8778671,-78.792,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776985,2.32169,6.96507
1906535,1906536,150.88,1321152,1.10132,0.892696,0,NaN,0,36.2659,145,8778669,-78.8723,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776935,1.83553,5.50659
1906534,1906535,180.52,1265721,0.694619,1.09399,0,NaN,0,36.2823,195,8778667,-78.9614,3600,0.2,0.06,0.12,-9999,1,0,0.05,8776879,1.1577,3.4731
1906533,1906534,183.86,1327932,0.848022,1.0018,0,NaN,0,36.2858,247,8778665,-78.9722,3600,0.2,0.06,0.12,-9999,1,0,0.021,8776877,1.41337,4.24011
1906532,1906533,151,1281841,1.03702,0.916705,0,NaN,0,36.2661,180,8778663,-78.7828,3600,0.2,0.06,0.12,-9999,1,0,3.30E-02,8776925,1.72837,5.1851
1906531,1906532,153,1232704,0.821357,1.01602,0,NaN,0,36.2709,231,8778661,-78.7952,3600,0.2,0.06,0.12,-9999,1,0,0.027,8776901,1.36893,4.10679
1906530,1906531,181,1232703,0.560568,1.20252,0,NaN,0,36.3023,136,8778659,-78.9894,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776857,0.93428,2.80284
1906529,1906530,192,1320039,0.603504,1.164,0,NaN,0,36.3072,178,8778657,-78.9939,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776831,1.00584,3.01752
1906528,1906529,168.83,1232702,0.492126,1.27363,0,NaN,0,36.297,174,8778655,-78.9211,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776859,0.820209,2.46063
1906527,1906528,166.92,1297773,0.783961,1.03712,0,NaN,0,36.2945,183,8778653,-78.9038,3600,0.2,0.06,0.12,-9999,1,0,0.029,8776863,1.3066,3.91981
1906526,1906527,178.8,1322185,0.759109,1.05197,0,NaN,0,36.2895,105,8778651,-78.8626,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776871,1.26518,3.79555
1906525,1906526,183.77,1326786,0.681031,1.10356,0,NaN,0,36.3119,125,8778649,-78.994,3600,0.2,0.06,0.12,-9999,1,0,1.60E-02,8776819,1.13505,3.40515
1906524,1906525,184.68,1326156,0.868238,0.991438,0,NaN,0,36.3128,182,8778647,-78.9892,3600,0.2,0.06,0.12,-9999,1,0,0.037,8776813,1.44706,4.34119
1906523,1906524,182.75,1281840,0.730848,1.06972,0,NaN,0,36.3125,130,8778645,-78.9836,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776817,1.21808,3.65424
1906522,1906523,160.22,1325484,1.464,0.787339,0,NaN,0,36.3092,171,8778643,-78.936,3600,0.2,0.06,0.12,-9999,1,0,1.00E-03,8776847,2.44,7.32
1906521,1906522,166.47,1232701,0.859507,0.995869,0,NaN,0,36.3047,168,8778641,-78.9023,3600,0.2,0.06,0.12,-9999,1,0,0.002,8776837,1.43251,4.29753
1906520,1906521,158.09,1265720,0.868238,0.991438,0,NaN,0,36.306,343,8778639,-78.8935,3600,0.2,0.06,0.12,-9999,1,0,9.00E-03,8776835,1.44706,4.34119
1906519,1906520,165.86,1232700,1.21427,0.85506,0,NaN,0,36.3073,198,8778637,-78.9062,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776825,2.02378,6.07135
1906518,1906519,164.55,1291317,0.649991,1.12651,0,NaN,0,36.307,111,8778635,-78.9006,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776827,1.08332,3.24996
1906517,1906518,158.36,1232699,1.03789,0.916364,0,NaN,0,36.307,146,8778633,-78.8775,3600,0.2,0.06,0.12,-9999,1,0,0.032,8776839,1.72982,5.18947
1906516,1906517,172.46,1265719,0.666894,1.11382,0,NaN,0,36.3188,170,8778631,-78.9078,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776803,1.11149,3.33447
1906515,1906516,170.92,1232698,0.737688,1.06533,0,NaN,0,36.3137,128,8778629,-78.8744,3600,0.2,0.06,0.12,-9999,1,0,0.128,8776805,1.22948,3.68844
1906514,1906515,174.96,1265718,0.995155,0.933523,0,NaN,0,36.3244,177,8778627,-78.9386,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776783,1.65859,4.97577
1906513,1906514,164.55,1281839,0.825465,1.01378,0,NaN,0,36.3209,126,8778625,-78.9019,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776787,1.37578,4.12733
1906512,1906513,153.38,1265717,0.773279,1.04342,0,NaN,0,36.3224,152,8778623,-78.8919,3600,0.2,0.06,0.12,-9999,1,0,0.016,8776771,1.2888,3.86639
1906511,1906512,182.71,1318784,0.783961,1.03712,0,NaN,0,36.3291,147,8778621,-78.9212,3600,0.2,0.06,0.12,-9999,1,0,1.12E-01,8776757,1.3066,3.91981
1906510,1906511,208.48,1317367,0.554734,1.20809,0,NaN,0,36.3399,114,8778619,-78.9853,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776727,0.924557,2.77367
1906509,1906510,183.66,1232697,0.990394,0.9355,0,NaN,0,36.3363,177,8778617,-78.9509,3600,0.2,0.06,0.12,-9999,1,0,4.00E-02,8776743,1.65066,4.95197
1906508,1906509,187.79,1232696,0.563442,1.19981,0,NaN,0,36.335,157,8778615,-78.9396,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776747,0.93907,2.81721
1906507,1906508,154.19,1281838,1.00361,0.930043,0,NaN,0,36.3347,189,8778613,-78.8812,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776737,1.67269,5.01807
1906506,1906507,183.09,1232695,1.28607,0.83366,0,NaN,0,36.347,136,8778611,-78.9572,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776713,2.14346,6.43037
1906505,1906506,157.49,1265716,0.878012,0.986554,0,NaN,0,36.3383,142,8778609,-78.891,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776731,1.46335,4.39006
1906504,1906505,165.85,1232694,1.11135,0.889132,0,NaN,0,36.3399,157,8778607,-78.8955,3600,0.2,0.06,0.12,-9999,1,0,4.90E-02,8776733,1.85225,5.55675
1906503,1906504,186.7,1232693,1.464,0.787339,0,NaN,0,36.3473,150,8778605,-78.9504,3600,0.2,0.06,0.12,-9999,1,0,1.00E-03,8776711,2.44,7.32
1906502,1906503,192.26,1321151,0.438263,1.34046,0,NaN,0,36.3517,110,8778603,-78.9625,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776697,0.730438,2.19131
1906501,1906502,190.5,1232692,0.548778,1.21385,0,NaN,0,36.3558,157,8778601,-78.9875,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776705,0.91463,2.74389
1906500,1906501,182.37,1232691,0.85698,0.997163,0,NaN,0,36.3464,208,8778599,-78.9162,3600,0.2,0.06,0.12,-9999,1,0,0.005,8776707,1.4283,4.2849
1906499,1906500,166.01,1315795,0.837554,1.0073,0,NaN,0,36.3422,128,8778597,-78.8724,3600,0.2,0.06,0.12,-9999,1,0,6.00E-02,8776721,1.39592,4.18777
1906498,1906499,192.61,1265715,0.566287,1.19715,0,NaN,0,36.3576,128,8778595,-78.9709,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776681,0.943812,2.83143
1906497,1906498,211.52,1232690,0.438263,1.34046,0,NaN,0,36.3566,115,8778593,-78.9549,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776673,0.730438,2.19131
1906496,1906497,163.12,1232689,1.464,0.787339,0,NaN,0,36.3446,129,8778591,-78.8654,3600,0.2,0.06,0.12,-9999,1,0,0.001,8776725,2.44,7.32
1906495,1906496,192.79,1281837,1.03964,0.915686,0,NaN,0,36.3589,129,8778589,-78.965,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776663,1.73273,5.19819
1906494,1906495,221.87,1232688,0.542694,1.21984,0,NaN,0,36.3579,106,8778587,-78.9517,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776667,0.90449,2.71347
1906493,1906494,157.69,1324767,0.44739,1.32832,0,NaN,0,36.3492,167,8778585,-78.8849,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776693,0.74565,2.23695
1906492,1906493,214.31,1265714,0.629894,1.14223,0,NaN,0,36.3607,110,8778583,-78.947,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8776657,1.04982,3.14947
2012516,2012517,77.26,1698105,9.82964,0.339868,8777739,NaN,0,36.0792,5,8778581,-78.8548,3600,0.2,0.055,0.11,-9999,4,0,0.001,8778527,16.3827,49.1482
1980219,1980220,130.35,904019,2.30178,0.644852,8777193,NaN,0,36.1891,31,8778577,-78.8439,3600,0.2,0.06,0.12,-9999,2,0,1.00E-05,8778457,3.8363,11.5089
1962673,1962674,166.75,826593,1.29466,0.831216,8777089,NaN,0,36.216,16,8778575,-78.9332,3600,0.2,0.06,0.12,-9999,1,0,0.001,8778443,2.15777,6.4733
1962672,1962673,139.47,795391,0.730847,1.06972,8776993,NaN,0,36.2402,9,8778573,-78.7891,3600,0.2,0.06,0.12,-9999,1,0,1.00E-03,8778427,1.21808,3.65424
1962671,1962672,162.5,826592,0.940126,0.957247,8776805,NaN,0,36.3164,8,8778571,-78.8752,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8778423,1.56688,4.70063
1962670,1962671,127.46,826591,2.05677,0.677679,8778083,NaN,0,36.0293,184,8778567,-78.9571,3600,0.2,0.06,0.12,-9999,1,0,0.018,8778115,3.42795,10.2839
1980218,1980219,116.44,799780,1.64553,0.747765,8778079,NaN,0,36.0299,266,8778565,-78.9455,3600,0.2,0.06,0.12,-9999,1,0,5.00E-03,8778111,2.74256,8.22767
1962669,1962670,120.3,795390,1.51213,0.776184,8778053,NaN,0,36.0346,214,8778563,-78.9457,3600,0.2,0.06,0.12,-9999,1,0,7.00E-03,8778079,2.52021,7.56063
1943165,1943166,106.89,879300,1.94336,0.69485,8777955,NaN,0,36.0534,507,8778559,-78.9387,3600,0.2,0.06,0.12,-9999,1,0,0.009,8777925,3.23894,9.71682
1988838,1988839,127.01,1591078,2.77918,0.593401,8777793,NaN,0,36.0733,309,8778547,-78.9655,3600,0.2,0.06,0.12,-9999,2,0,0.006,8777869,4.63197,13.8959
1980216,1980217,136.11,843746,2.67362,0.603626,8777755,NaN,0,36.0781,501,8778545,-78.9692,3600,0.2,0.06,0.12,-9999,2,0,6.00E-03,8777793,4.45603,13.3681
1962664,1962665,85.14,842908,1.48516,0.782371,8777835,NaN,0,36.0684,124,8778541,-78.8887,3600,0.2,0.06,0.12,-9999,1,0,1.00E-05,8777839,2.47526,7.42578
1962663,1962664,138.84,795385,1.84016,0.711781,8777725,NaN,0,36.0832,308,8778531,-78.9572,3600,0.2,0.06,0.12,-9999,1,0,4.00E-03,8777863,3.06693,9.2008
2012860,2012861,77.26,1267370,9.83267,0.339822,8778581,NaN,0,36.0786,136,8778527,-78.855,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8777805,16.3878,49.1634
1962661,1962662,125.41,895065,2.84554,0.587257,8777663,NaN,0,36.0896,314,8778525,-78.9304,3600,0.2,0.06,0.12,-9999,2,0,8.00E-03,8777665,4.74256,14.2277
1988837,1988838,119.25,1617655,2.02025,0.683056,8777533,NaN,0,36.1124,329,8778515,-78.8867,3600,0.2,0.06,0.12,-9999,2,0,1.20E-02,8777537,3.36709,10.1013
1943162,1943163,133.52,881475,2.14412,0.665357,8777511,NaN,0,36.1193,380,8778513,-78.9101,3600,0.2,0.06,0.12,-9999,1,0,8.00E-03,8777489,3.57354,10.7206
1973288,1973289,128.47,1645670,1.10597,0.891037,8777485,NaN,0,36.119,219,8778511,-78.8937,3600,0.2,0.06,0.12,-9999,2,0,0.011,8777505,1.84328,5.52985
1943161,1943162,127.62,789365,1.51002,0.776661,8777313,NaN,0,36.1479,199,8778509,-78.9098,3600,0.2,0.06,0.12,-9999,1,0,0.017,8777351,2.5167,7.55009
2015282,2015283,99.49,1267826,11.5478,0.316552,8778495,NaN,0,36.1538,989,8778503,-78.8274,3600,0.2,0.055,0.11,8776313,4,0,0.019,8777373,19.2463,57.739
2014833,2014834,100.47,1236838,11.3156,0.319401,8778493,NaN,0,36.1599,1567,8778497,-78.8483,3600,0.2,0.055,0.11,8776313,4,0,1.00E-05,8778495,18.8594,56.5781
2015060,2015061,100.01,1236906,11.437,0.317902,8778497,NaN,0,36.158,1362,8778495,-78.8334,3600,0.2,0.055,0.11,8776313,4,0,1.00E-05,8778503,19.0616,57.1848
1962659,1962660,103.48,795383,2.21127,0.656367,8777285,NaN,0,36.1632,549,8778493,-78.8572,3600,0.2,0.06,0.12,8776313,1,0,5.00E-03,8778497,3.68545,11.0563
1962658,1962659,101.01,795382,3.33701,0.547396,8778475,NaN,0,36.1621,1088,8778491,-78.8242,3600,0.2,0.06,0.12,8776313,2,0,1.00E-03,8778503,5.56168,16.6851
2014586,2014587,100.57,1267672,11.2614,0.320079,8778479,NaN,0,36.1671,1042,8778489,-78.8552,3600,0.2,0.055,0.11,8776313,4,0,1.00E-05,8778497,18.769,56.3069
1994207,1994208,101.03,666573,3.34451,0.546854,8778483,NaN,0,36.164,796,8778487,-78.841,3600,0.2,0.06,0.12,8776313,2,0,1.00E-03,8778495,5.57418,16.7225
1991798,1991799,105.13,545050,2.68553,0.602443,8777241,NaN,0,36.1677,255,8778483,-78.8403,3600,0.2,0.06,0.12,8776313,2,0,0.016,8778487,4.47589,13.4277
1943160,1943161,104.01,789364,2.50814,0.620883,8777239,NaN,0,36.1679,333,8778481,-78.8385,3600,0.2,0.06,0.12,8776313,1,0,0.009,8778487,4.18024,12.5407
2014333,2014334,103.24,1236613,11.1277,0.32177,8778471,NaN,0,36.1729,652,8778479,-78.8607,3600,0.2,0.055,0.11,8776313,4,0,4.00E-03,8778489,18.5462,55.6385
1996223,1996224,101.45,1672324,3.4964,0.536243,8779001,NaN,0,36.1714,176,8778477,-78.858,3600,0.2,0.055,0.11,8776313,3,0,0.005,8778489,5.82734,17.482
1943159,1943160,103.61,789363,2.88867,0.583372,8778365,NaN,0,36.1662,322,8778475,-78.8256,3600,0.2,0.06,0.12,8776313,1,0,0.008,8778491,4.81445,14.4434
1943158,1943159,103.72,789362,1.92062,0.698469,8777253,NaN,0,36.1672,237,8778473,-78.8237,3600,0.2,0.06,0.12,8776313,1,0,0.011,8778491,3.20103,9.60308
1943157,1943158,106.3,852536,2.08646,0.673409,8777247,NaN,0,36.1738,294,8778471,-78.865,3600,0.2,0.06,0.12,8776313,1,0,1.00E-02,8778479,3.47743,10.4323
1985131,1985132,103.51,1650629,3.48936,0.53672,8777225,NaN,0,36.1737,211,8778469,-78.8581,3600,0.2,0.055,0.11,8776313,3,0,6.00E-03,8778987,5.8156,17.4468
2014070,2014071,103.24,1309523,11.0975,0.322155,8778363,NaN,0,36.1788,1020,8778467,-78.8661,3600,0.2,0.055,0.11,8776313,4,0,1.00E-05,8778479,18.4959,55.4877
2007388,2007389,107.62,1691679,6.33601,0.412527,8778463,NaN,0,36.1679,108,8778465,-78.7731,3600,0.2,0.055,0.11,8776273,4,0,1.00E-05,8777309,10.56,31.68
1943156,1943157,114.83,789361,2.22864,0.654105,8777229,NaN,0,36.1702,815,8778463,-78.7755,3600,0.2,0.06,0.12,8776273,1,0,0.009,8778465,3.7144,11.1432
2006698,2006699,107.75,1593650,6.23381,0.415497,8778455,NaN,0,36.1737,1623,8778461,-78.7678,3600,0.2,0.055,0.11,8776273,4,0,1.00E-05,8778465,10.3897,31.1691
1943155,1943156,149.15,789360,1.68462,0.740061,8777177,NaN,0,36.1942,378,8778459,-78.9241,3600,0.2,0.06,0.12,-9999,1,0,2.00E-03,8777201,2.80769,8.42308
1985130,1985131,130.34,1645937,2.40139,0.632912,8778577,NaN,0,36.1871,423,8778457,-78.8447,3600,0.2,0.06,0.12,-9999,2,0,0.005,8777241,4.00232,12.007
1973286,1973287,109.47,1639390,1.64052,0.748772,8777207,NaN,0,36.1799,417,8778455,-78.7657,3600,0.2,0.06,0.12,8776273,2,0,0.004,8778461,2.7342,8.20261
2005928,2005929,107.77,1593370,6.1357,0.418415,8778451,NaN,0,36.1834,738,8778453,-78.766,3600,0.2,0.055,0.11,8776273,4,0,1.00E-05,8778461,10.2262,30.6785
2005100,2005101,108.12,1640173,5.86285,0.426897,8778447,NaN,0,36.1879,904,8778451,-78.7713,3600,0.2,0.055,0.11,8776273,4,0,1.00E-05,8778453,9.77141,29.3142
1980214,1980215,109.72,861141,2.94646,0.578295,8777187,NaN,0,36.1895,876,8778449,-78.7647,3600,0.2,0.06,0.12,8776273,2,0,2.00E-03,8778453,4.91077,14.7323
1943154,1943155,110.94,873814,1.66599,0.743699,8777191,NaN,0,36.1897,155,8778447,-78.7757,3600,0.2,0.06,0.12,8776273,1,0,1.80E-02,8778451,2.77666,8.32997
2004202,2004203,108.13,1640125,5.79461,0.429108,8778441,NaN,0,36.192,573,8778445,-78.7764,3600,0.2,0.055,0.11,8776273,4,0,1.00E-05,8778451,9.65768,28.9731
1973285,1973286,166.75,1680483,1.4513,0.790371,8778575,NaN,0,36.2172,334,8778443,-78.9321,3600,0.2,0.06,0.12,-9999,1,0,3.00E-03,8777063,2.41883,7.2565
1943153,1943154,109.7,879299,1.5567,0.766299,8777173,NaN,0,36.195,219,8778441,-78.7784,3600,0.2,0.06,0.12,8776273,1,0,0.007,8778445,2.5945,7.78349
2003195,2003196,108.19,2196946,5.74099,0.430871,8778435,NaN,0,36.1953,222,8778439,-78.7772,3600,0.2,0.055,0.11,8776273,4,0,1.00E-05,8778445,9.56831,28.7049
1962656,1962657,140.65,795381,1.87902,0.705249,8777097,NaN,0,36.2134,392,8778437,-78.8999,3600,0.2,0.06,0.12,-9999,1,0,5.00E-03,8777085,3.1317,9.39509
2002111,2002112,109.67,1328468,5.30976,0.445973,8777125,NaN,0,36.2003,1367,8778435,-78.7795,3600,0.2,0.055,0.11,8776273,4,0,1.00E-03,8778439,8.84959,26.5488
1988836,1988837,108.91,1674972,3.34532,0.546796,8777141,NaN,0,36.1972,574,8778433,-78.775,3600,0.2,0.06,0.12,8776273,2,0,0.001,8778439,5.57553,16.7266
1943152,1943153,149.6,789359,1.64016,0.748844,8777011,NaN,0,36.2301,280,8778431,-78.8165,3600,0.2,0.06,0.12,-9999,1,0,0.009,8777029,2.7336,8.20081
1962655,1962656,159.65,795380,1.71611,0.734039,8776923,NaN,0,36.2637,286,8778429,-78.9543,3600,0.2,0.06,0.12,-9999,1,0,1.70E-02,8776953,2.86018,8.58054
1973284,1973285,139.47,1667460,0.915143,0.96869,8778573,NaN,0,36.2394,186,8778427,-78.7886,3600,0.2,0.06,0.12,-9999,1,0,2.80E-02,8776997,1.52524,4.57571
1943151,1943152,168.24,841700,1.77655,0.722915,8776909,NaN,0,36.2699,220,8778425,-78.9715,3600,0.2,0.06,0.12,-9999,1,0,0.001,8776937,2.96091,8.88273
1973283,1973284,162.5,1616392,1.00548,0.929283,8778571,NaN,0,36.3166,170,8778423,-78.8761,3600,0.2,0.06,0.12,-9999,1,0,1.60E-02,8776795,1.67579,5.02738
1906491,1906492,97.53,1313964,1.47551,0.784623,0,NaN,0,36.0607,1393,8778387,-78.7442,3600,0.2,0.06,0.12,-9999,1,0,1.60E-02,933020028,2.45918,7.37755
2015501,2015502,97.58,1291920,10.6374,0.32823,8777855,NaN,0,36.0723,4030,8778385,-78.9352,3600,0.2,0.055,0.11,-9999,4,0,3.00E-03,8777841,17.729,53.187
2016121,2016122,85.44,1619130,10.9094,0.324594,8777923,2085070,0,36.0739,736,8778383,-78.9061,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8777795,18.1824,54.5471
1985129,1985130,77.46,1617416,3.06241,0.568532,8778377,NaN,0,36.0835,275,8778379,-78.7493,3600,0.2,0.055,0.11,-9999,3,0,0.003,933020053,5.10402,15.312
1962654,1962655,81.78,826589,2.52815,0.61871,8777599,NaN,0,36.0906,1559,8778377,-78.7488,3600,0.2,0.06,0.12,-9999,2,0,3.00E-03,8778379,4.21359,12.6408
1906490,1906491,108.95,1291316,2.30271,0.644737,0,NaN,0,36.1271,2164,8778373,-78.7548,3600,0.2,0.06,0.12,-9999,1,0,0.005,8777627,3.83785,11.5136
2003194,2003195,147.32,2174432,6.71227,0.40216,8780439,NaN,0,36.1501,1464,8778371,-78.9959,3600,0.2,0.055,0.11,-9999,3,0,1.00E-05,8777343,11.1871,33.5613
1906489,1906490,108.12,1232687,2.42768,0.629879,0,NaN,0,36.146,2553,8778369,-78.7393,3600,0.2,0.06,0.12,-9999,1,0,9.00E-03,8777299,4.04613,12.1384
1962653,1962654,96.06,894395,2.98807,0.574729,8777237,NaN,0,36.1592,2299,8778367,-78.7428,3600,0.2,0.06,0.12,-9999,2,0,0.004,8777299,4.98012,14.9404
1906488,1906489,137.01,1232686,2.86975,0.585065,0,NaN,0,36.1798,5248,8778365,-78.817,3600,0.2,0.06,0.12,-9999,1,0,0.007,8778475,4.78292,14.3487
2013791,2013792,116.58,1291853,11.0894,0.32226,8777167,2085500,0,36.189,3293,8778363,-78.8768,3600,0.2,0.055,0.11,-9999,4,0,0.004,8778467,18.4823,55.4469
1943149,1943150,138.97,789358,1.26678,0.839237,8778719,NaN,0,36.1961,594,8778361,-78.7495,3600,0.2,0.06,0.12,-9999,1,0,0.026,8777187,2.1113,6.33391
1973281,1973282,133.21,1587371,3.06977,0.56793,8778349,NaN,0,36.2024,1656,8778359,-78.8524,3600,0.2,0.055,0.11,-9999,3,0,0.005,8777225,5.11628,15.3488
1943148,1943149,131.12,860166,2.32391,0.642136,8778351,NaN,0,36.2036,1145,8778357,-78.7492,3600,0.2,0.06,0.12,-9999,1,0,0.005,8777161,3.87318,11.6195
1943147,1943148,136.64,824614,0.780938,1.03889,8778715,NaN,0,36.2004,318,8778355,-78.7505,3600,0.2,0.06,0.12,-9999,1,0,0.034,8777161,1.30156,3.90469
2012859,2012860,118.06,1236018,10.9589,0.323946,8778347,NaN,0,36.2113,688,8778353,-78.8879,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8777135,18.2649,54.7947
1906487,1906488,153.58,1265713,2.1282,0.667548,0,NaN,0,36.2165,2596,8778351,-78.7444,3600,0.2,0.06,0.12,-9999,1,0,9.00E-03,8778357,3.54701,10.641
1962652,1962653,137.82,853331,2.56547,0.614723,8777055,NaN,0,36.2137,980,8778349,-78.8519,3600,0.2,0.06,0.12,-9999,2,0,0.005,8778359,4.27578,12.8273
2012515,2012516,120.03,1619093,10.903,0.324678,8777039,NaN,0,36.2237,2095,8778347,-78.8899,3600,0.2,0.055,0.11,-9999,4,0,1.00E-03,8778353,18.1717,54.5151
1943146,1943147,164.34,841699,3.3967,0.543131,8777049,NaN,0,36.2515,2208,8778345,-78.9884,3600,0.2,0.06,0.12,-9999,2,0,0.005,8776949,5.66116,16.9835
1962651,1962652,154.87,795379,2.36344,0.637375,8777019,NaN,0,36.2515,743,8778343,-78.9606,3600,0.2,0.06,0.12,-9999,2,0,0.01,8776967,3.93907,11.8172
1943145,1943146,180.37,876787,1.66565,0.743768,8778709,NaN,0,36.2467,2482,8778341,-78.9483,3600,0.2,0.06,0.12,-9999,1,0,0.014,8776983,2.77608,8.32823
2011046,2011047,141.96,1235690,9.57838,0.343773,8776983,NaN,0,36.2488,750,8778339,-78.927,3600,0.2,0.055,0.11,-9999,4,0,1.00E-05,8776991,15.964,47.8919
2010180,2010181,127.68,1235364,6.58694,0.405518,8776979,NaN,0,36.2453,2482,8778337,-78.8855,3600,0.2,0.055,0.11,-9999,3,0,0.003,8777015,10.9782,32.9347
1943144,1943145,158.08,865864,2.31345,0.643416,8776941,NaN,0,36.2537,1252,8778335,-78.8542,3600,0.2,0.06,0.12,-9999,2,0,0.005,8777005,3.85575,11.5672
1943143,1943144,158.35,789357,2.13555,0.666535,8776969,NaN,0,36.2495,1021,8778333,-78.8484,3600,0.2,0.06,0.12,-9999,1,0,6.00E-03,8777005,3.55924,10.6777
1943142,1943143,156.76,789356,2.54465,0.616937,8776959,NaN,0,36.2415,4241,8778331,-78.8005,3600,0.2,0.06,0.12,-9999,1,0,7.00E-03,8777025,4.24108,12.7232
1988835,1988836,134.51,1650683,3.49144,0.536579,8776973,NaN,0,36.2488,444,8778329,-78.7847,3600,0.2,0.055,0.11,-9999,3,0,0.002,8776995,5.81906,17.4572
1943141,1943142,98.24,870234,2.52722,0.61881,8782399,NaN,0,36.0085,2012,8778301,-78.8776,3600,0.2,0.06,0.12,-9999,1,0,0.003,8778185,4.21204,12.6361
1906486,1906487,94.81,1311858,2.46358,0.625812,0,NaN,0,36.0059,1431,8778299,-78.8706,3600,0.2,0.06,0.12,-9999,1,0,3.00E-03,8778185,4.10597,12.3179
1906485,1906486,101.72,1291315,1.87431,0.706029,0,NaN,0,36.0062,1784,8778297,-78.8632,3600,0.2,0.06,0.12,-9999,1,0,0.007,8778169,3.12386,9.37157
1906482,1906483,112.14,1232684,2.27847,0.647754,0,NaN,0,36.0123,2564,8778261,-78.8529,3600,0.2,0.06,0.12,-9999,1,0,0.009,8778103,3.79746,11.3924
1906480,1906481,97.9,1309359,2.2779,0.647826,0,NaN,0,36.013,1594,8778249,-78.9018,3600,0.2,0.06,0.12,-9999,1,0,0.004,8778143,3.79651,11.3895
1906476,1906477,109.65,1323125,2.30531,0.644417,0,NaN,0,36.0225,2925,8778199,-78.9107,3600,0.2,0.06,0.12,-9999,1,0,0.006,8778143,3.84219,11.5266
1906474,1906475,105.19,1232682,1.6491,0.747051,0,NaN,0,36.0154,1368,8778193,-78.8308,3600,0.2,0.06,0.12,-9999,1,0,0.008,8778113,2.7485,8.24549
1962648,1962649,91.47,795377,3.16169,0.560586,8778301,NaN,0,36.0127,150,8778185,-78.869,3600,0.2,0.06,0.12,-9999,2,0,0.007,8778169,5.26948,15.8084
1973276,1973277,90.39,1630547,3.39574,0.543199,8778297,NaN,0,36.0138,334,8778169,-78.8668,3600,0.2,0.06,0.12,-9999,2,0,0.001,8778151,5.65956,16.9787
1991796,1991797,90.42,545048,4.40415,0.484326,8778143,NaN,0,36.0161,1832,8778155,-78.8839,3600,0.2,0.055,0.11,-9999,3,0,0.001,8778127,7.34025,22.0207
